  0.000000	 13.352689	-37.223010	 22.133658	 21.104757	-10.632449	 17.769665	-34.857941	 10.276189	 14.618149	 -2.363257
  0.000000	-19.343618	-41.364782	 42.492090	 -0.864016	-37.643025	-14.939632	-44.433623	 41.925945	  7.373230	-35.484422
  0.000000	  3.655626	-39.332749	 24.929102	 23.115290	-20.817797	  3.908183	-38.287086	 23.394641	 24.410617	 -5.622018
  0.000000	 -1.802013	-67.510879	  3.704501	  1.597787	-18.582151	  1.364528	-63.264602	 -1.454219	  2.487636	-23.132428
  0.000000	  1.028298	-32.751120	  0.115923	 13.060233	-16.267366	 10.630476	-46.245938	 10.253253	  9.249689	 -8.703114
  0.000000	 10.745298	-40.819280	 25.527227	 16.809111	-11.534022	 17.474783	-38.257911	 20.353104	 19.710703	-13.943961
  0.000000	-23.643878	-44.135500	 43.552451	 -5.136735	-35.678341	 -2.912277	-52.997295	 27.096047	 -3.414909	-33.908173
  0.000000	  9.838783	-43.223207	 11.781082	  8.160201	-31.566146	 14.430658	-28.477384	 15.751236	 17.351778	-13.175407
  0.000000	 -2.872100	-29.143561	 -0.260803	 11.416410	 -9.958030	  5.526300	-37.114647	 27.911375	 21.962079	-12.924143
  0.000000	  1.542958	-69.347798	  0.559876	 -1.816873	-17.348203	  1.800627	-63.051754	 -0.285942	  3.152301	-15.003822
