  0.000000	 10.167857	  9.961393	 10.445580	  5.430830	 11.232092	 16.090994	 12.793464	 15.350914	  6.384220	  9.075541
  0.000000	-15.384326	-34.531725	-11.426735	-23.966966	 13.288454	-18.142970	-39.038125	-12.447312	-10.291710	 18.568836
  0.000000	-38.019298	-12.065709	 13.566987	-21.958649	 10.904948	-43.293668	-17.489032	 19.937246	-16.795678	 11.961634
  0.000000	-35.454204	 -6.267622	 16.038455	-19.988903	 15.243499	-28.404420	-18.251456	 33.039142	 -1.383663	 14.480675
  0.000000	-18.695442	-13.641626	  8.820923	-17.977609	  5.919724	-36.781314	-21.707260	 22.960460	-18.595053	  7.803972
  0.000000	-15.147021	-28.924377	-12.122501	-19.688025	 17.560991	 -9.806741	-28.175265	 -0.397769	 -1.579229	 22.498165
  0.000000	 -5.299430	  5.785310	  7.510679	  2.257089	 19.052378	 10.563326	 10.023854	 12.881445	  3.891577	 11.519218
  0.000000	-19.052141	-34.433883	 -7.836175	-12.585678	 20.383133	-11.885190	-29.286516	 -0.532268	 -2.943370	 31.917113
  0.000000	-33.717064	-16.383346	 16.169780	-16.949498	  6.911010	-38.048970	 -8.564518	 24.120298	-22.418034	  6.377864
  0.000000	-42.287433	 -9.520556	 11.597570	-24.020522	 10.260178	-40.714502	-20.608157	 21.306407	-16.917847	  6.150639
  0.000000	-16.437254	-12.851951	 10.258250	-24.300251	  4.376165	-35.421208	-23.470691	 18.703817	-20.631138	  9.292210
  0.000000	-22.339657	-29.065158	 -9.315818	-21.391760	 18.148909	-19.953885	-33.479959	-11.998373	-10.495857	 27.024651
  0.000000	-32.746756	-10.381909	  9.989993	-20.864145	  7.892781	-32.683970	-26.212721	 13.224040	 -9.583655	 11.055464
  0.000000	 -0.067186	  8.540485	  3.605941	  1.785475	 17.929766	 12.065385	 10.828501	 14.198154	  5.845703	  9.496563
  0.000000	  9.596587	 -0.754786	  7.532930	 -5.125938	  9.306565	 -1.480355	  2.841716	 18.965068	  0.167747	  9.744378
  0.000000	-16.588128	-29.993870	 -7.387640	-20.498402	 17.224958	-16.530828	-36.573020	 -5.125255	 -6.784474	 27.771661
  0.000000	-42.097917	 -8.180236	 17.053549	-21.819078	  3.539666	-42.721640	-14.539298	 20.088209	-18.528584	 11.681960
  0.000000	-26.860456	-12.108913	 12.224901	-27.004092	 -2.978431	-33.286931	-21.395155	 26.745439	-20.902503	 15.997975
  0.000000	-12.960730	-34.866147	 -6.752806	-19.920040	 13.870070	-15.334130	-38.540382	 -2.122544	 -3.690734	 24.340851
  0.000000	-41.530157	-13.590181	 23.577719	-14.469061	 10.912775	-38.505370	-24.558822	 24.689566	-17.215466	 12.769000
  0.000000	 15.299244	-14.653829	-16.781083	-16.555113	 -8.635290	 22.206717	 -7.424604	-23.651771	-16.647877	 -1.116853
  0.000000	 12.270179	-10.106240	-10.788915	-13.933867	-12.718806	 21.624050	 -9.701553	-18.945790	-12.956278	 -2.466220
  0.000000	-17.691571	-27.720298	 -8.214503	-24.507882	 12.003616	-13.517651	-32.305079	 -3.993523	-16.462643	 14.252631
  0.000000	-29.444281	 -9.489598	 18.484394	-18.397320	  4.059375	-32.783543	-25.879530	 28.606595	-12.720376	 10.368411
  0.000000	-11.191470	-35.613284	 -2.265243	-10.896217	 18.730321	-13.378218	-39.967628	 -4.238706	 -2.786540	 21.133197
  0.000000	 -3.373874	  7.785472	 12.300025	  4.607973	 13.704184	  3.088378	  6.220558	 17.835867	  1.460265	  7.040786
  0.000000	  2.468729	  0.831184	 -4.220046	 -0.290698	 10.723888	  9.449776	  8.970682	 10.885144	  6.962568	 12.104765
  0.000000	 -1.002287	  0.563667	  2.629929	  3.100721	  3.771789	  4.731840	  8.573902	  9.319871	  0.875371	  6.651764
  0.000000	-10.474670	-29.133911	 -7.791257	-19.178565	 11.499833	-11.336460	-37.194908	 -3.925192	-10.118836	 15.300294
  0.000000	-33.285240	-11.688397	 23.476231	-25.504002	  7.667231	-36.928528	-22.262576	 25.306370	-15.563202	 16.069599
  0.000000	-32.264259	 -9.073449	 20.890954	-28.829956	  4.688716	-38.516661	-27.178539	 20.613757	-14.419528	 10.621871
  0.000000	 -5.507698	 -8.621380	 19.101507	 -4.406057	 -0.738928	 -5.893622	 -3.713571	 17.551054	 -1.938939	  3.604369
  0.000000	 -5.979842	-20.500315	-28.063621	-13.414668	 22.071764	-14.430683	-34.918653	 -8.809552	-10.857123	 22.091701
  0.000000	-32.241062	 -5.333356	 23.105687	-26.490130	  8.126027	-37.544995	-20.692378	 24.914030	-20.631195	 11.682243
  0.000000	-32.480628	-13.462746	 24.048829	-28.124860	  6.497495	-37.508490	-25.395156	 21.679161	-20.249595	  6.832699
